1.042308296273000520e-05 -9.021984771914000056e-01 2.934554475344998692e-01
1.067350247014377646e-05 -9.021984771914928203e-01 3.005058537226290571e-01
1.092993842489058209e-05 -9.021984771915856349e-01 3.077256492604365512e-01
1.119253537496868444e-05 -9.021984771916783385e-01 3.151189038073189952e-01
1.146144134121041316e-05 -9.021984771917711532e-01 3.226897847981659018e-01
1.173680790071882718e-05 -9.021984771918639678e-01 3.304425597924675051e-01
1.201879027230864641e-05 -9.021984771919567825e-01 3.383815988798512531e-01
1.230754740400016762e-05 -9.021984771920494861e-01 3.465113771434183976e-01
1.260324206261527054e-05 -9.021984771921423008e-01 3.548364771822646868e-01
1.290604092552578711e-05 -9.021984771922351154e-01 3.633615916945985846e-01
1.321611467460638925e-05 -9.021984771923434732e-01 3.720915261228920357e-01
1.353363809244475160e-05 -9.021984771924878022e-01 3.810312013626380723e-01
1.385879016086293183e-05 -9.021984771926321311e-01 3.901856565363013840e-01
1.419175416180618930e-05 -9.021984771927765712e-01 3.995600518335745144e-01
1.453271778065529043e-05 -9.021984771929209002e-01 4.091596714201504725e-01
1.488187321202120505e-05 -9.021984771930652292e-01 4.189899264163069459e-01
1.523941726808160454e-05 -9.021984771932096692e-01 4.290563579470529909e-01
1.560555148951989763e-05 -9.021984771933539982e-01 4.393646402655492222e-01
1.598048225912992114e-05 -9.021984771934983272e-01 4.499205839515773575e-01
1.636442091815001995e-05 -9.021984771936427672e-01 4.607301391868546259e-01
1.675758388539181728e-05 -9.021984771938430514e-01 4.717993991090365657e-01
1.716019277923157521e-05 -9.021984771940801950e-01 4.831346032462933704e-01
1.757247454253195879e-05 -9.021984771943173387e-01 4.947421410344109427e-01
1.799466157056544785e-05 -9.021984771945543713e-01 5.066285554184021267e-01
1.842699184201118399e-05 -9.021984771947916260e-01 5.188005465406374528e-01
1.886970905309873488e-05 -9.021984771950286586e-01 5.312649755175794519e-01
1.932306275497506273e-05 -9.021984771952658022e-01 5.440288683072653786e-01
1.978730849437181099e-05 -9.021984771955029458e-01 5.570994196697067746e-01
2.026270795765178163e-05 -9.021984771957400895e-01 5.704839972224294842e-01
2.074952911831682260e-05 -9.021984771959772331e-01 5.841901455934663812e-01
2.124804638805902023e-05 -9.021984771963449390e-01 5.982255906740358009e-01
2.175854077144139724e-05 -9.021984771967264116e-01 6.125982439736931129e-01
2.228130002429489675e-05 -9.021984771971079953e-01 6.273162070797064782e-01
2.281661881592048210e-05 -9.021984771974894679e-01 6.423877762238046074e-01
2.336479889518889620e-05 -9.021984771978709405e-01 6.578214469586197710e-01
2.392614926063034233e-05 -9.021984771982524132e-01 6.736259189464584018e-01
2.450098633461114306e-05 -9.021984771986339968e-01 6.898101008631359887e-01
2.508963414169506715e-05 -9.021984771990154695e-01 7.063831154196305029e-01
2.569242449128942340e-05 -9.021984771993969421e-01 7.233543045043699937e-01
2.630969716467975765e-05 -9.021984771998251551e-01 7.407332344490588083e-01
2.694180010655818823e-05 -9.021984772004334463e-01 7.585297014210189426e-01
2.758908962115271262e-05 -9.021984772010417375e-01 7.767537369452640617e-01
2.825193057306947991e-05 -9.021984772016501397e-01 7.954156135588800192e-01
2.893069659295953604e-05 -9.021984772022584309e-01 8.145258506015187194e-01
2.962577028812735900e-05 -9.021984772028667221e-01 8.340952201449521874e-01
3.033754345819941311e-05 -9.021984772034750133e-01 8.541347530650863495e-01
3.106641731597360403e-05 -9.021984772040834155e-01 8.746557452598413551e-01
3.181280271357568991e-05 -9.021984772046917067e-01 8.956697640164444918e-01
3.257712037404823660e-05 -9.021984772052999979e-01 9.171886545316750849e-01
3.335980112850428465e-05 -9.021984772060861468e-01 9.392245465886467359e-01
3.416128615897873574e-05 -9.021984772070450465e-01 9.617898613943944852e-01
3.498202724711372950e-05 -9.021984772080039461e-01 9.848973185814631215e-01
3.582248702881943113e-05 -9.021984772089628457e-01 1.008559943377468793e+00
3.668313925505322937e-05 -9.021984772099217453e-01 1.032791073947299632e+00
3.756446905886344110e-05 -9.021984772108806450e-01 1.057604368911567949e+00
3.846697322885006299e-05 -9.021984772118395446e-01 1.083013815045726469e+00
3.939116048919441272e-05 -9.021984772127984442e-01 1.109033735164130619e+00
4.033755178641731541e-05 -9.021984772137573438e-01 1.135678796193536622e+00
4.130668058302686618e-05 -9.021984772147162435e-01 1.162964017440574427e+00
4.229909315822039161e-05 -9.021984772161335542e-01 1.190904779057456286e+00
4.331534891581213077e-05 -9.021984772176595557e-01 1.219516830712485289e+00
4.435602069955779067e-05 -9.021984772191855573e-01 1.248816300467018081e+00
