   0.106611E-04   0.315781E+06   0.315781E+06   0.421039E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.298160E+00
   0.107682E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.301156E+00
   0.108765E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.304183E+00
   0.109858E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.307240E+00
   0.110962E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.310328E+00
   0.112077E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.313446E+00
   0.113203E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.316597E+00
   0.114341E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.319779E+00
   0.115490E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.322992E+00
   0.116651E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.326238E+00
   0.117823E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.329517E+00
   0.119007E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.332829E+00
   0.120203E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421038E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.336174E+00
   0.121411E-04   0.315781E+06   0.315781E+06   0.421038E+06   0.421037E+06   0.000000E+00   0.315781E+06   0.315781E+06   0.325103E+06  -0.603687E+00   0.314456E+06   0.314456E+06   0.339552E+00
