    0.10000E-03    0.24758E+00
    0.10202E-03    0.25238E+00
    0.10408E-03    0.25727E+00
    0.10618E-03    0.26226E+00
    0.10833E-03    0.26734E+00
    0.11052E-03    0.27253E+00
    0.11275E-03    0.27781E+00
    0.11503E-03    0.28319E+00
    0.11735E-03    0.28868E+00
    0.11972E-03    0.29428E+00
    0.12214E-03    0.29998E+00
    0.12461E-03    0.30579E+00
    0.12712E-03    0.31172E+00
    0.12969E-03    0.31776E+00
    0.13231E-03    0.32392E+00
    0.13499E-03    0.33020E+00
    0.13771E-03    0.33660E+00
    0.14049E-03    0.34312E+00
    0.14333E-03    0.34977E+00
    0.14623E-03    0.35655E+00
    0.14918E-03    0.36346E+00
    0.15220E-03    0.37050E+00
    0.15527E-03    0.37768E+00
    0.15841E-03    0.38500E+00
    0.16161E-03    0.39246E+00
    0.16487E-03    0.40007E+00
    0.16820E-03    0.40782E+00
    0.17160E-03    0.41572E+00
    0.17507E-03    0.42378E+00
    0.17860E-03    0.43199E+00
    0.18221E-03    0.44036E+00
    0.18589E-03    0.44889E+00
    0.18965E-03    0.45759E+00
    0.19348E-03    0.46645E+00
    0.19739E-03    0.47549E+00
    0.20138E-03    0.48470E+00
    0.20544E-03    0.49409E+00
    0.20959E-03    0.50367E+00
    0.21383E-03    0.51342E+00
    0.21815E-03    0.52337E+00
    0.22255E-03    0.53351E+00
    0.22705E-03    0.54384E+00
    0.23164E-03    0.55438E+00
    0.23632E-03    0.56512E+00
    0.24109E-03    0.57606E+00
    0.24596E-03    0.58722E+00
    0.25093E-03    0.59859E+00
    0.25600E-03    0.61018E+00
    0.26117E-03    0.62200E+00
    0.26645E-03    0.63405E+00
    0.27183E-03    0.64633E+00
    0.27732E-03    0.65884E+00
    0.28292E-03    0.67160E+00
    0.28864E-03    0.68460E+00
    0.29447E-03    0.69786E+00
    0.30042E-03    0.71137E+00
    0.30649E-03    0.72514E+00
    0.31268E-03    0.73918E+00
    0.31899E-03    0.75349E+00
    0.32544E-03    0.76807E+00
    0.33201E-03    0.78294E+00
    0.33872E-03    0.79809E+00
    0.34556E-03    0.81353E+00
    0.35254E-03    0.82928E+00
    0.35966E-03    0.84532E+00
    0.36693E-03    0.86168E+00
    0.37434E-03    0.87835E+00
    0.38190E-03    0.89534E+00
    0.38962E-03    0.91266E+00
    0.39749E-03    0.93031E+00
    0.40552E-03    0.94830E+00
    0.41371E-03    0.96664E+00
    0.42207E-03    0.98533E+00
    0.43060E-03    0.10044E+01
    0.43929E-03    0.10238E+01
    0.44817E-03    0.10436E+01
    0.45722E-03    0.10638E+01
    0.46646E-03    0.10843E+01
    0.47588E-03    0.11053E+01
    0.48550E-03    0.11266E+01
    0.49530E-03    0.11484E+01
    0.50531E-03    0.11706E+01
    0.51552E-03    0.11932E+01
    0.52593E-03    0.12162E+01
    0.53656E-03    0.12397E+01
    0.54739E-03    0.12636E+01
    0.55845E-03    0.12880E+01
    0.56973E-03    0.13129E+01
    0.58124E-03    0.13382E+01
    0.59299E-03    0.13640E+01
    0.60496E-03    0.13903E+01
    0.61719E-03    0.14171E+01
    0.62965E-03    0.14444E+01
    0.64237E-03    0.14723E+01
    0.65535E-03    0.15006E+01
    0.66859E-03    0.15295E+01
    0.68210E-03    0.15590E+01
    0.69588E-03    0.15890E+01
    0.70993E-03    0.16196E+01
    0.72427E-03    0.16507E+01
    0.73891E-03    0.16825E+01
    0.75383E-03    0.17148E+01
    0.76906E-03    0.17478E+01
    0.78460E-03    0.17814E+01
    0.80045E-03    0.18156E+01
    0.81662E-03    0.18505E+01
    0.83311E-03    0.18860E+01
    0.84994E-03    0.19222E+01
    0.86711E-03    0.19590E+01
    0.88463E-03    0.19966E+01
    0.90250E-03    0.20349E+01
    0.92073E-03    0.20738E+01
    0.93933E-03    0.21135E+01
    0.95831E-03    0.21540E+01
    0.97767E-03    0.21952E+01
    0.99742E-03    0.22371E+01
    0.10176E-02    0.22798E+01
    0.10381E-02    0.23234E+01
    0.10591E-02    0.23677E+01
    0.10805E-02    0.24128E+01
    0.11023E-02    0.24588E+01
    0.11246E-02    0.25056E+01
    0.11473E-02    0.25533E+01
    0.11705E-02    0.26018E+01
    0.11941E-02    0.26513E+01
    0.12182E-02    0.27016E+01
    0.12429E-02    0.27528E+01
    0.12680E-02    0.28050E+01
    0.12936E-02    0.28581E+01
    0.13197E-02    0.29122E+01
    0.13464E-02    0.29672E+01
    0.13736E-02    0.30232E+01
    0.14013E-02    0.30802E+01
    0.14296E-02    0.31382E+01
    0.14585E-02    0.31973E+01
    0.14880E-02    0.32573E+01
    0.15180E-02    0.33185E+01
