   0.106611E-04   0.119637E+08   0.119637E+08   0.159468E+08   0.159468E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.113471E-01
   0.107682E-04   0.119637E+08   0.119637E+08   0.159467E+08   0.159467E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.114611E-01
   0.108765E-04   0.119637E+08   0.119637E+08   0.159466E+08   0.159466E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.115763E-01
   0.109858E-04   0.119637E+08   0.119637E+08   0.159465E+08   0.159465E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.116926E-01
   0.110962E-04   0.119637E+08   0.119637E+08   0.159464E+08   0.159464E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.118101E-01
   0.112077E-04   0.119637E+08   0.119637E+08   0.159463E+08   0.159463E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.119288E-01
   0.113203E-04   0.119637E+08   0.119637E+08   0.159462E+08   0.159462E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.120487E-01
   0.114341E-04   0.119637E+08   0.119637E+08   0.159461E+08   0.159461E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.121698E-01
   0.115490E-04   0.119637E+08   0.119637E+08   0.159460E+08   0.159459E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.122921E-01
   0.116651E-04   0.119637E+08   0.119637E+08   0.159458E+08   0.159458E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.124156E-01
   0.117823E-04   0.119637E+08   0.119637E+08   0.159457E+08   0.159457E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.125404E-01
   0.119007E-04   0.119637E+08   0.119637E+08   0.159456E+08   0.159456E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.126664E-01
   0.120203E-04   0.119637E+08   0.119637E+08   0.159455E+08   0.159455E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.127937E-01
   0.121411E-04   0.119637E+08   0.119637E+08   0.159454E+08   0.159453E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.129223E-01
   0.122632E-04   0.119637E+08   0.119637E+08   0.159452E+08   0.159452E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.130521E-01
   0.123864E-04   0.119637E+08   0.119637E+08   0.159451E+08   0.159451E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.131833E-01
   0.125109E-04   0.119637E+08   0.119637E+08   0.159450E+08   0.159449E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.133158E-01
   0.126366E-04   0.119637E+08   0.119637E+08   0.159448E+08   0.159448E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.134496E-01
   0.127636E-04   0.119637E+08   0.119637E+08   0.159447E+08   0.159447E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.135848E-01
   0.128919E-04   0.119637E+08   0.119637E+08   0.159445E+08   0.159445E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.137213E-01
   0.130215E-04   0.119637E+08   0.119637E+08   0.159444E+08   0.159444E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.138592E-01
   0.131523E-04   0.119637E+08   0.119637E+08   0.159443E+08   0.159442E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.139985E-01
   0.132845E-04   0.119637E+08   0.119637E+08   0.159441E+08   0.159441E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.141392E-01
   0.134180E-04   0.119637E+08   0.119637E+08   0.159439E+08   0.159439E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.142813E-01
   0.135529E-04   0.119637E+08   0.119637E+08   0.159438E+08   0.159438E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.144248E-01
   0.136891E-04   0.119637E+08   0.119637E+08   0.159436E+08   0.159436E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.145697E-01
   0.138267E-04   0.119637E+08   0.119637E+08   0.159435E+08   0.159434E+08   0.000000E+00   0.119637E+08   0.119637E+08   0.119730E+08  -0.574315E+00   0.105151E+08   0.105151E+08   0.147162E-01
