    0.10000E-03    0.54618E+01
    0.10202E-03    0.55677E+01
    0.10408E-03    0.56756E+01
    0.10618E-03    0.57856E+01
    0.10833E-03    0.58977E+01
    0.11052E-03    0.60120E+01
    0.11275E-03    0.61285E+01
    0.11503E-03    0.62472E+01
    0.11735E-03    0.63683E+01
    0.11972E-03    0.64917E+01
    0.12214E-03    0.66175E+01
    0.12461E-03    0.67457E+01
    0.12712E-03    0.68764E+01
    0.12969E-03    0.70097E+01
    0.13231E-03    0.71455E+01
    0.13499E-03    0.72839E+01
    0.13771E-03    0.74251E+01
    0.14049E-03    0.75689E+01
    0.14333E-03    0.77156E+01
    0.14623E-03    0.78650E+01
    0.14918E-03    0.80174E+01
    0.15220E-03    0.81727E+01
    0.15527E-03    0.83311E+01
    0.15841E-03    0.84925E+01
    0.16161E-03    0.86570E+01
    0.16487E-03    0.88247E+01
    0.16820E-03    0.89956E+01
    0.17160E-03    0.91698E+01
    0.17507E-03    0.93475E+01
    0.17860E-03    0.95285E+01
    0.18221E-03    0.97130E+01
    0.18589E-03    0.99012E+01
    0.18965E-03    0.10093E+02
    0.19348E-03    0.10288E+02
    0.19739E-03    0.10488E+02
    0.20138E-03    0.10691E+02
    0.20544E-03    0.10898E+02
    0.20959E-03    0.11109E+02
    0.21383E-03    0.11324E+02
    0.21815E-03    0.11543E+02
    0.22255E-03    0.11766E+02
    0.22705E-03    0.11994E+02
    0.23164E-03    0.12226E+02
    0.23632E-03    0.12463E+02
    0.24109E-03    0.12704E+02
    0.24596E-03    0.12950E+02
    0.25093E-03    0.13201E+02
    0.25600E-03    0.13456E+02
    0.26117E-03    0.13717E+02
    0.26645E-03    0.13982E+02
    0.27183E-03    0.14252E+02
    0.27732E-03    0.14528E+02
    0.28292E-03    0.14809E+02
    0.28864E-03    0.15096E+02
    0.29447E-03    0.15387E+02
    0.30042E-03    0.15685E+02
    0.30649E-03    0.15988E+02
    0.31268E-03    0.16297E+02
    0.31899E-03    0.16612E+02
    0.32544E-03    0.16934E+02
    0.33201E-03    0.17261E+02
    0.33872E-03    0.17594E+02
    0.34556E-03    0.17934E+02
    0.35254E-03    0.18281E+02
    0.35966E-03    0.18634E+02
    0.36693E-03    0.18994E+02
    0.37434E-03    0.19361E+02
    0.38190E-03    0.19734E+02
    0.38962E-03    0.20115E+02
    0.39749E-03    0.20504E+02
    0.40552E-03    0.20899E+02
    0.41371E-03    0.21303E+02
    0.42207E-03    0.21713E+02
    0.43060E-03    0.22132E+02
    0.43929E-03    0.22559E+02
    0.44817E-03    0.22994E+02
    0.45722E-03    0.23437E+02
    0.46646E-03    0.23889E+02
    0.47588E-03    0.24349E+02
    0.48550E-03    0.24818E+02
    0.49530E-03    0.25296E+02
    0.50531E-03    0.25783E+02
    0.51552E-03    0.26279E+02
    0.52593E-03    0.26785E+02
    0.53656E-03    0.27300E+02
    0.54739E-03    0.27825E+02
    0.55845E-03    0.28360E+02
    0.56973E-03    0.28905E+02
    0.58124E-03    0.29460E+02
    0.59299E-03    0.30025E+02
    0.60496E-03    0.30602E+02
    0.61719E-03    0.31189E+02
    0.62965E-03    0.31787E+02
    0.64237E-03    0.32396E+02
    0.65535E-03    0.33017E+02
    0.66859E-03    0.33650E+02
    0.68210E-03    0.34294E+02
    0.69588E-03    0.34950E+02
    0.70993E-03    0.35618E+02
    0.72427E-03    0.36299E+02
    0.73891E-03    0.36993E+02
    0.75383E-03    0.37699E+02
    0.76906E-03    0.38418E+02
    0.78460E-03    0.39151E+02
    0.80045E-03    0.39897E+02
    0.81662E-03    0.40657E+02
    0.83311E-03    0.41431E+02
    0.84994E-03    0.42219E+02
    0.86711E-03    0.43021E+02
    0.88463E-03    0.43838E+02
    0.90250E-03    0.44670E+02
    0.92073E-03    0.45516E+02
    0.93933E-03    0.46379E+02
    0.95831E-03    0.47256E+02
    0.97767E-03    0.48150E+02
    0.99742E-03    0.49059E+02
    0.10176E-02    0.49985E+02
    0.10381E-02    0.50928E+02
    0.10591E-02    0.51887E+02
    0.10805E-02    0.52863E+02
    0.11023E-02    0.53856E+02
    0.11246E-02    0.54867E+02
    0.11473E-02    0.55895E+02
    0.11705E-02    0.56942E+02
    0.11941E-02    0.58006E+02
    0.12182E-02    0.59089E+02
    0.12429E-02    0.60191E+02
    0.12680E-02    0.61312E+02
    0.12936E-02    0.62452E+02
    0.13197E-02    0.63611E+02
    0.13464E-02    0.64790E+02
    0.13736E-02    0.65989E+02
    0.14013E-02    0.67208E+02
    0.14296E-02    0.68447E+02
    0.14585E-02    0.69707E+02
    0.14880E-02    0.70988E+02
    0.15180E-02    0.72290E+02
    0.15487E-02    0.73613E+02
    0.15800E-02    0.74958E+02
    0.16119E-02    0.76324E+02
    0.16445E-02    0.77712E+02
    0.16777E-02    0.79123E+02
    0.17116E-02    0.80556E+02
    0.17462E-02    0.82011E+02
    0.17814E-02    0.83490E+02
    0.18174E-02    0.84991E+02
    0.18541E-02    0.86515E+02
    0.18916E-02    0.88063E+02
    0.19298E-02    0.89634E+02
    0.19688E-02    0.91229E+02
    0.20086E-02    0.92848E+02
    0.20491E-02    0.94490E+02
    0.20905E-02    0.96157E+02
    0.21328E-02    0.97849E+02
    0.21758E-02    0.99564E+02
    0.22198E-02    0.10130E+03
    0.22646E-02    0.10307E+03
    0.23104E-02    0.10486E+03
    0.23571E-02    0.10667E+03
    0.24047E-02    0.10851E+03
    0.24533E-02    0.11038E+03
    0.25028E-02    0.11227E+03
    0.25534E-02    0.11419E+03
    0.26050E-02    0.11613E+03
    0.26576E-02    0.11809E+03
    0.27113E-02    0.12008E+03
    0.27660E-02    0.12210E+03
    0.28219E-02    0.12414E+03
    0.28789E-02    0.12621E+03
    0.29371E-02    0.12831E+03
    0.29964E-02    0.13043E+03
    0.30569E-02    0.13257E+03
    0.31187E-02    0.13474E+03
    0.31817E-02    0.13693E+03
    0.32460E-02    0.13915E+03
    0.33115E-02    0.14140E+03
    0.33784E-02    0.14367E+03
    0.34467E-02    0.14596E+03
    0.35163E-02    0.14828E+03
    0.35874E-02    0.15062E+03
    0.36598E-02    0.15298E+03
    0.37338E-02    0.15537E+03
    0.38092E-02    0.15778E+03
    0.38861E-02    0.16022E+03
    0.39646E-02    0.16268E+03
    0.40447E-02    0.16516E+03
    0.41264E-02    0.16766E+03
    0.42098E-02    0.17018E+03
    0.42948E-02    0.17272E+03
    0.43816E-02    0.17528E+03
    0.44701E-02    0.17786E+03
    0.45604E-02    0.18046E+03
    0.46525E-02    0.18308E+03
    0.47465E-02    0.18572E+03
    0.48424E-02    0.18837E+03
    0.49402E-02    0.19104E+03
    0.50400E-02    0.19372E+03
    0.51419E-02    0.19642E+03
    0.52457E-02    0.19913E+03
    0.53517E-02    0.20185E+03
    0.54598E-02    0.20459E+03
    0.55701E-02    0.20733E+03
    0.56826E-02    0.21009E+03
    0.57974E-02    0.21285E+03
    0.59145E-02    0.21562E+03
    0.60340E-02    0.21839E+03
    0.61559E-02    0.22117E+03
    0.62803E-02    0.22396E+03
    0.64072E-02    0.22674E+03
    0.65366E-02    0.22953E+03
    0.66686E-02    0.23231E+03
    0.68033E-02    0.23510E+03
    0.69408E-02    0.23787E+03
    0.70810E-02    0.24064E+03
    0.72240E-02    0.24341E+03
    0.73700E-02    0.24616E+03
    0.75189E-02    0.24891E+03
    0.76708E-02    0.25164E+03
    0.78257E-02    0.25435E+03
    0.79838E-02    0.25705E+03
    0.81451E-02    0.25973E+03
    0.83096E-02    0.26239E+03
    0.84775E-02    0.26502E+03
    0.86488E-02    0.26763E+03
    0.88235E-02    0.27021E+03
    0.90017E-02    0.27276E+03
    0.91836E-02    0.27527E+03
    0.93691E-02    0.27775E+03
    0.95583E-02    0.28019E+03
    0.97514E-02    0.28259E+03
    0.99484E-02    0.28495E+03
    0.10149E-01    0.28726E+03
    0.10354E-01    0.28952E+03
    0.10564E-01    0.29172E+03
    0.10777E-01    0.29387E+03
    0.10995E-01    0.29597E+03
    0.11217E-01    0.29800E+03
    0.11443E-01    0.29996E+03
    0.11675E-01    0.30186E+03
    0.11910E-01    0.30369E+03
    0.12151E-01    0.30544E+03
