   0.106611E-04   0.154047E+07   0.154047E+07   0.205389E+07   0.205389E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600944E+00   0.153775E+07   0.153775E+07   0.759089E-01
   0.107682E-04   0.154047E+07   0.154047E+07   0.205389E+07   0.205389E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600944E+00   0.153775E+07   0.153775E+07   0.766717E-01
   0.108765E-04   0.154047E+07   0.154047E+07   0.205389E+07   0.205389E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600944E+00   0.153775E+07   0.153775E+07   0.774423E-01
   0.109858E-04   0.154047E+07   0.154047E+07   0.205389E+07   0.205389E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600944E+00   0.153775E+07   0.153775E+07   0.782206E-01
   0.110962E-04   0.154047E+07   0.154047E+07   0.205389E+07   0.205388E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600944E+00   0.153775E+07   0.153775E+07   0.790067E-01
   0.112077E-04   0.154047E+07   0.154047E+07   0.205388E+07   0.205388E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.798008E-01
   0.113203E-04   0.154047E+07   0.154047E+07   0.205388E+07   0.205388E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.806028E-01
   0.114341E-04   0.154047E+07   0.154047E+07   0.205388E+07   0.205388E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.814128E-01
   0.115490E-04   0.154047E+07   0.154047E+07   0.205388E+07   0.205388E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.822310E-01
   0.116651E-04   0.154047E+07   0.154047E+07   0.205388E+07   0.205388E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.830575E-01
   0.117823E-04   0.154047E+07   0.154047E+07   0.205388E+07   0.205387E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.838922E-01
   0.119007E-04   0.154047E+07   0.154047E+07   0.205387E+07   0.205387E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.847353E-01
   0.120203E-04   0.154047E+07   0.154047E+07   0.205387E+07   0.205387E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.855869E-01
   0.121411E-04   0.154047E+07   0.154047E+07   0.205387E+07   0.205387E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.864471E-01
   0.122632E-04   0.154047E+07   0.154047E+07   0.205387E+07   0.205387E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.873159E-01
   0.123864E-04   0.154047E+07   0.154047E+07   0.205387E+07   0.205386E+07   0.000000E+00   0.154047E+07   0.154047E+07   0.155011E+07  -0.600943E+00   0.153775E+07   0.153775E+07   0.881934E-01
